Version: 1.0
5.95034	6.82341	-0.00000	1	0.00000	0.49804	1.00000	-1
1.99495	1.58678	-0.00000	1	0.00000	0.49804	1.00000	1
1.51389	0.83098	-0.00000	1	0.00000	1.00000	0.00000	-1
1.24663	0.39909	-0.00000	1	0.00000	1.00000	0.00000	1
2.10185	3.15237	0.00000	1	0.03922	0.03922	0.03922	-1
1.51389	3.58426	0.00000	1	0.03922	0.03922	0.03922	0
1.13973	4.17810	0.00000	1	0.03922	0.03922	0.03922	0
1.94150	4.77195	0.00000	1	0.03922	0.03922	0.03922	0
2.58291	5.04188	0.00000	1	0.03922	0.03922	0.03922	0
3.59848	5.52775	0.00000	1	0.03922	0.03922	0.03922	0
4.93476	6.12159	0.00000	1	0.03922	0.03922	0.03922	0
5.84343	6.49950	0.00000	1	0.03922	0.03922	0.03922	0
6.37795	6.76942	0.00000	1	0.03922	0.03922	0.03922	0
7.44697	6.76942	0.00000	1	0.03922	0.03922	0.03922	0
8.08838	6.33754	0.00000	1	0.03922	0.03922	0.03922	0
8.19529	5.74369	0.00000	1	0.03922	0.03922	0.03922	0
8.14184	5.31181	0.00000	1	0.03922	0.03922	0.03922	0
7.71423	4.77195	0.00000	1	0.03922	0.03922	0.03922	0
7.23316	4.50202	0.00000	1	0.03922	0.03922	0.03922	0
6.21759	4.34006	0.00000	1	0.03922	0.03922	0.03922	0
5.25547	4.34006	0.00000	1	0.03922	0.03922	0.03922	0
4.61406	4.34006	0.00000	1	0.03922	0.03922	0.03922	0
4.18645	4.34006	0.00000	1	0.03922	0.03922	0.03922	0
3.97264	4.23209	0.00000	1	0.03922	0.03922	0.03922	0
3.65194	3.80020	0.00000	1	0.03922	0.03922	0.03922	0
3.49158	3.26034	0.00000	1	0.03922	0.03922	0.03922	0
3.17088	3.04440	0.00000	1	0.03922	0.03922	0.03922	0
2.36911	2.99041	0.00000	1	0.03922	0.03922	0.03922	0
2.10185	3.09839	0.00000	1	0.03922	0.03922	0.03922	1
-1.21212	4.17810	0.00000	1	0.03922	0.03922	0.03922	-1
-2.01389	4.39405	0.00000	1	0.03922	0.03922	0.03922	0
-2.65530	4.93391	0.00000	1	0.03922	0.03922	0.03922	0
-3.56397	5.25782	0.00000	1	0.03922	0.03922	0.03922	0
-4.52609	5.63572	0.00000	1	0.03922	0.03922	0.03922	0
-5.11406	5.95964	0.00000	1	0.03922	0.03922	0.03922	0
-5.91582	6.28355	0.00000	1	0.03922	0.03922	0.03922	0
-6.39689	6.17558	0.00000	1	0.03922	0.03922	0.03922	0
-6.93140	6.12159	0.00000	1	0.03922	0.03922	0.03922	0
-7.46591	5.63572	0.00000	1	0.03922	0.03922	0.03922	0
-7.73316	5.09586	0.00000	1	0.03922	0.03922	0.03922	0
-7.73316	4.82593	0.00000	1	0.03922	0.03922	0.03922	0
-7.25210	4.50202	0.00000	1	0.03922	0.03922	0.03922	0
-6.55724	4.50202	0.00000	1	0.03922	0.03922	0.03922	0
-5.48822	4.60999	0.00000	1	0.03922	0.03922	0.03922	0
-5.11406	4.71796	0.00000	1	0.03922	0.03922	0.03922	0
-4.73990	4.44803	0.00000	1	0.03922	0.03922	0.03922	0
-4.57955	4.17810	0.00000	1	0.03922	0.03922	0.03922	0
-3.83123	4.12412	0.00000	1	0.03922	0.03922	0.03922	0
-3.24327	4.12412	0.00000	1	0.03922	0.03922	0.03922	0
-2.92256	3.96216	0.00000	1	0.03922	0.03922	0.03922	0
-2.86911	3.80020	0.00000	1	0.03922	0.03922	0.03922	0
-3.24327	3.53027	0.00000	1	0.03922	0.03922	0.03922	0
-3.77778	3.26034	0.00000	1	0.03922	0.03922	0.03922	0
-3.61742	2.93643	0.00000	1	0.03922	0.03922	0.03922	0
-2.97601	2.66650	0.00000	1	0.03922	0.03922	0.03922	0
-2.65530	2.72048	0.00000	1	0.03922	0.03922	0.03922	0
-2.17424	3.15237	0.00000	1	0.03922	0.03922	0.03922	0
-1.63973	3.53027	0.00000	1	0.03922	0.03922	0.03922	0
-1.21212	4.12412	0.00000	1	0.03922	0.03922	0.03922	1
-0.25000	3.74622	0.00000	1	0.03922	0.03922	0.03922	-1
-0.83796	3.26034	0.00000	1	0.03922	0.03922	0.03922	0
-1.10522	2.72048	0.00000	1	0.03922	0.03922	0.03922	0
-1.53283	2.39657	0.00000	1	0.03922	0.03922	0.03922	0
-2.22769	1.74874	0.00000	1	0.03922	0.03922	0.03922	0
-2.60185	1.31685	0.00000	1	0.03922	0.03922	0.03922	0
-2.06734	1.26287	0.00000	1	0.03922	0.03922	0.03922	0
-1.21212	1.26287	0.00000	1	0.03922	0.03922	0.03922	0
-0.89141	1.37084	0.00000	1	0.03922	0.03922	0.03922	0
-0.67761	0.72301	0.00000	1	0.03922	0.03922	0.03922	0
-0.67761	0.39909	0.00000	1	0.03922	0.03922	0.03922	0
-0.67761	-0.03280	0.00000	1	0.03922	0.03922	0.03922	0
-0.57071	-0.51867	0.00000	1	0.03922	0.03922	0.03922	0
-0.57071	-1.49041	0.00000	1	0.03922	0.03922	0.03922	0
-0.51726	-1.81433	0.00000	1	0.03922	0.03922	0.03922	0
-0.03620	-1.97629	0.00000	1	0.03922	0.03922	0.03922	0
0.39141	-1.70636	0.00000	1	0.03922	0.03922	0.03922	0
0.55177	-1.27447	0.00000	1	0.03922	0.03922	0.03922	0
0.44487	-0.35671	0.00000	1	0.03922	0.03922	0.03922	0
0.44487	0.45308	0.00000	1	0.03922	0.03922	0.03922	0
0.49832	1.20888	0.00000	1	0.03922	0.03922	0.03922	0
0.87247	1.47881	0.00000	1	0.03922	0.03922	0.03922	0
1.67424	1.42482	0.00000	1	0.03922	0.03922	0.03922	0
2.20875	1.42482	0.00000	1	0.03922	0.03922	0.03922	0
2.47601	1.64077	0.00000	1	0.03922	0.03922	0.03922	0
2.10185	1.85671	0.00000	1	0.03922	0.03922	0.03922	0
1.56734	2.34258	0.00000	1	0.03922	0.03922	0.03922	0
1.08628	2.88244	0.00000	1	0.03922	0.03922	0.03922	0
0.81902	3.42230	0.00000	1	0.03922	0.03922	0.03922	0
0.55177	3.69223	0.00000	1	0.03922	0.03922	0.03922	0
-0.03620	3.85419	0.00000	1	0.03922	0.03922	0.03922	0
-0.19655	3.74622	0.00000	1	0.03922	0.03922	0.03922	1
2.20875	0.72301	0.00000	1	0.00000	0.00000	1.00000	-1
1.56734	0.93895	0.00000	1	0.00000	0.00000	1.00000	0
0.81902	0.72301	0.00000	1	0.00000	0.00000	1.00000	0
0.60522	-0.03280	0.00000	1	0.00000	0.00000	1.00000	0
0.71212	-0.95055	0.00000	1	0.00000	0.00000	1.00000	0
1.03283	-1.32846	0.00000	1	0.00000	0.00000	1.00000	0
1.67424	-1.38244	0.00000	1	0.00000	0.00000	1.00000	0
2.20875	-0.89657	0.00000	1	0.00000	0.00000	1.00000	0
2.47601	-0.03280	0.00000	1	0.00000	0.00000	1.00000	0
2.20875	0.72301	0.00000	1	0.00000	0.00000	1.00000	1
-1.10522	0.72301	0.00000	1	0.00000	0.00000	1.00000	-1
-1.69318	0.66902	0.00000	1	0.00000	0.00000	1.00000	0
-2.12079	0.45308	0.00000	1	0.00000	0.00000	1.00000	0
-2.38805	0.07518	0.00000	1	0.00000	0.00000	1.00000	0
-2.44150	-0.57265	0.00000	1	0.00000	0.00000	1.00000	0
-1.96044	-1.22048	0.00000	1	0.00000	0.00000	1.00000	0
-1.37247	-1.70636	0.00000	1	0.00000	0.00000	1.00000	0
-0.94487	-1.70636	0.00000	1	0.00000	0.00000	1.00000	0
-0.73106	-1.00454	0.00000	1	0.00000	0.00000	1.00000	0
-0.89141	-0.03280	0.00000	1	0.00000	0.00000	1.00000	0
-1.05177	0.66902	0.00000	1	0.00000	0.00000	1.00000	1
