Version: 1.0
11.88341	7.20131	1.50000	1	1.00000	0.49804	0.00000	-1
6.69865	9.84662	1.50000	1	1.00000	0.49804	0.00000	0
4.18645	14.70535	1.50000	1	1.00000	0.49804	0.00000	0
5.57618	19.29415	1.50000	1	1.00000	0.49804	0.00000	0
8.24873	21.61554	1.50000	1	1.00000	0.49804	0.00000	0
10.60059	21.99344	1.50000	1	1.00000	0.49804	0.00000	0
13.64730	20.96771	1.50000	1	1.00000	0.49804	0.00000	0
16.42677	21.02169	1.50000	1	1.00000	0.49804	0.00000	0
19.31313	21.66952	1.50000	1	1.00000	0.49804	0.00000	0
22.84091	21.29162	1.50000	1	1.00000	0.49804	0.00000	0
25.35311	19.67205	1.50000	1	1.00000	0.49804	0.00000	0
27.06355	16.00101	1.50000	1	1.00000	0.49804	0.00000	0
26.15488	11.84410	1.50000	1	1.00000	0.49804	0.00000	0
24.60480	7.84914	1.50000	1	1.00000	0.49804	0.00000	0
19.90109	6.82341	1.50000	1	1.00000	0.49804	0.00000	0
16.05261	6.93138	1.50000	1	1.00000	0.49804	0.00000	0
15.09049	7.41725	1.50000	1	1.00000	0.49804	0.00000	0
13.54040	7.68718	1.50000	1	1.00000	0.49804	0.00000	0
11.93687	7.03935	1.50000	1	1.00000	0.49804	0.00000	1
12.79209	19.56407	1.50000	1	0.74902	0.00000	0.00000	-1
14.07491	18.64632	1.50000	1	0.74902	0.00000	0.00000	0
15.19739	18.32240	1.50000	1	0.74902	0.00000	0.00000	0
16.64057	18.80827	1.50000	1	0.74902	0.00000	0.00000	0
17.38889	19.29415	1.50000	1	0.74902	0.00000	0.00000	1
14.60943	19.02422	1.50000	1	0.00000	1.00000	0.00000	-1
14.55597	22.20938	1.50000	1	0.00000	1.00000	0.00000	0
15.62500	25.23259	1.50000	1	0.00000	1.00000	0.00000	0
17.12163	25.77245	1.50000	1	0.00000	1.00000	0.00000	0
18.61826	25.01665	1.50000	1	0.00000	1.00000	0.00000	0
18.19065	23.99092	1.50000	1	0.00000	1.00000	0.00000	0
17.01473	23.39707	1.50000	1	0.00000	1.00000	0.00000	0
15.46464	19.24016	1.50000	1	0.00000	1.00000	0.00000	0
15.25084	18.64632	1.50000	1	0.00000	1.00000	0.00000	1
8.24873	17.56660	1.50000	1	1.00000	1.00000	0.00000	-1
7.17971	15.24521	1.50000	1	1.00000	1.00000	0.00000	0
7.39352	13.62563	1.50000	1	1.00000	1.00000	0.00000	1
7.98148	11.84410	1.50000	1	1.00000	1.00000	0.00000	-1
8.62289	10.71039	1.50000	1	1.00000	1.00000	0.00000	1
